id_mere,diet,density,Id_adulte,sex,forceps_L,pronotum
8GZEM,GOOD,4,IYJMR,male,6.451,1.894
8GZEM,GOOD,4,ZOWEV,male,6.419,2.011
8GZEM,GOOD,4,FFCJW,male,6.115,1.769
8GZEM,GOOD,4,ECYPL,male,4.574,1.565
8GZEM,GOOD,4,JMKTF,femelle,3.721,1.88
8GZEM,GOOD,4,DQSHP,femelle,3.403,1.762
8GZEM,GOOD,4,IIAHQ,male,6.803,1.967
8GZEM,GOOD,8,QYWAS,male,6.127,1.933
8GZEM,GOOD,8,PUTEJ,male,6.356,1.771
8GZEM,GOOD,8,ZEJEW,male,6.082,1.854
8GZEM,GOOD,8,PSQLN,male,6.314,1.788
8GZEM,GOOD,8,DWPGT,femelle,3.594,1.857
8GZEM,GOOD,8,HDYZH,male,5.451,1.786
8GZEM,GOOD,8,MRNUW,male,6.64,1.953
8GZEM,GOOD,8,OVRIX,male,6.159,1.786
8GZEM,GOOD,8,XXXPI,male,6.784,1.919
8GZEM,GOOD,8,QRNMA,male,6.945,1.866
8GZEM,GOOD,8,OEULQ,femelle,3.462,1.941
8GZEM,GOOD,8,KJOTZ,male,6.554,1.888
8GZEM,GOOD,8,GYCXE,femelle,3.623,1.877
Z45XE,GOOD,1,NRZES,male,3.724,1.615
3IQJ8,POOR,1,BEVSA,femelle,3.226,1.595
3IQJ8,POOR,1,ACEAZ,femelle,3.4,1.655
3IQJ8,POOR,1,YNFGK,femelle,3.402,1.837
3IQJ8,POOR,4,CPEOB,male,3.83,1.741
3IQJ8,POOR,4,ZPYGR,femelle,3.61,1.716
3IQJ8,POOR,4,PKTTM,femelle,3.506,1.798
3IQJ8,POOR,8,AAFKJ,male,4.371,1.636
3IQJ8,POOR,8,RVXXQ,male,4.104,1.76
3IQJ8,POOR,8,ZXJTT,male,4.221,1.871
3IQJ8,POOR,8,DCRWA,femelle,3.426,1.654
3IQJ8,POOR,8,KYTHE,male,4.994,1.701
3IQJ8,POOR,8,WUBSS,male,3.541,1.761
3IQJ8,POOR,8,JPGUD,male,4.382,1.761
3IQJ8,POOR,8,FHNNQ,male,4.354,1.676
3IQJ8,POOR,8,HSPED,male,3.526,1.43
3IQJ8,GOOD,1,VTGKD,male,5.22,1.885
3IQJ8,GOOD,1,XJKAT,male,5.957,1.373
3IQJ8,GOOD,1,LVGDL,male,3.937,1.877
3IQJ8,GOOD,4,RNRKR,femelle,3.669,2.039
3IQJ8,GOOD,4,XFYQM,male,4.702,2.054
3IQJ8,GOOD,4,PWNLJ,male,6.408,1.916
3IQJ8,GOOD,4,OZHGN,male,5.689,1.852
3IQJ8,GOOD,4,CIAFU,male,5.193,1.941
3IQJ8,GOOD,4,IASQQ,male,5.249,1.973
3IQJ8,GOOD,4,MUHIN,male,6.646,1.985
3IQJ8,GOOD,8,NACTB,male,5.831,1.832
3IQJ8,GOOD,8,WIYDR,male,4.55,2.008
3IQJ8,GOOD,8,XUUBF,male,5.913,1.811
3IQJ8,GOOD,8,JVOKX,male,5.422,1.986
3IQJ8,GOOD,8,KSWCC,femelle,3.503,1.744
3IQJ8,GOOD,8,TTZXZ,male,5.866,2.003
3IQJ8,GOOD,8,TIYGT,femelle,3.59,1.782
3IQJ8,GOOD,8,YWUIH,male,5.124,1.961
3IQJ8,GOOD,8,CTIQZ,male,7.096,1.891
3IQJ8,GOOD,8,AFMAO,male,4.328,1.777
3IQJ8,GOOD,8,KQYPV,femelle,3.544,1.868
4NBQ5,POOR,1,TAHWK,femelle,3.076,1.672
4NBQ5,POOR,1,,,,
4NBQ5,POOR,4,FFDHA,femelle,3.25,1.533
4NBQ5,POOR,4,QXLOR,male,4.791,1.622
4NBQ5,POOR,8,KLVQD,male,3.822,1.573
4NBQ5,POOR,8,HOXFP,male,4.255,1.569
4NBQ5,POOR,8,OECKI,femelle,3.211,1.52
4NBQ5,POOR,8,DSRUI,femelle,3.139,1.664
4NBQ5,GOOD,1,XFGEQ,femelle,3.474,1.976
4NBQ5,GOOD,1,QRJNE,femelle,3.394,1.914
4NBQ5,GOOD,1,OPRFN,male,4.312,1.702
4NBQ5,GOOD,4,ROOBJ,male,6.409,1.805
4NBQ5,GOOD,4,OQDDB,femelle,3.391,1.65
4NBQ5,GOOD,4,FEQPL,femelle,3.783,1.922
4NBQ5,GOOD,8,DXOYU,femelle,3.448,1.761
4NBQ5,GOOD,8,ESOSG,femelle,3.568,1.823
4NBQ5,GOOD,8,IYOFR,femelle,3.516,1.863
4NBQ5,GOOD,8,ZQTSD,male,4.018,1.641
4NBQ5,GOOD,8,AGIUY,male,5.37,1.618
4NBQ5,GOOD,8,EUXHP,femelle,3.71,1.821
4NBQ5,GOOD,8,APSDK,femelle,3.585,1.945
4NBQ5,GOOD,8,ULKZI,male,4.065,1.77
4NBQ5,GOOD,8,GHJYZ,male,4.344,1.844
4NBQ5,GOOD,8,KOIIR,male,5.806,1.938
4NBQ5,GOOD,8,TELMX,femelle,3.654,1.94
4NBQ5,GOOD,8,TWVXS,femelle,3.495,1.947
4NBQ5,GOOD,8,UYBPA,femelle,3.515,1.865
OEYHT,POOR,1,,,,
OEYHT,GOOD,1,PZFDD,femelle,3.409,1.743
B1IO3,POOR,1,YEMAR,femelle,3.056,1.494
B1IO3,POOR,4,TJLOH,femelle,3.09,1.656
B1IO3,POOR,4,PURNL,male,4.91,1.753
B1IO3,GOOD,1,VXLCC,femelle,3.387,1.567
B1IO3,GOOD,4,LFEBI,male,5.712,1.735
B1IO3,GOOD,4,OSXGO,femelle,3.632,1.861
79MKZ,POOR,1,,,,
79MKZ,GOOD,1,,,,
HIJ95,POOR,1,MTCIB,femelle,3.466,1.646
HIJ95,POOR,1,NEZDC,male,3.943,1.662
HIJ95,POOR,1,SARQH,male,3.544,1.548
HIJ95,POOR,4,IVBQP,male,4.035,1.517
HIJ95,POOR,4,XKQRP,male,3.752,1.58
HIJ95,POOR,4,RWUBI,male,3.516,1.501
HIJ95,POOR,8,UDKNJ,male,4.221,1.618
HIJ95,POOR,8,EJXSR,male,4.055,1.477
HIJ95,POOR,8,BOJAU,femelle,2.902,1.545
HIJ95,POOR,8,UFNWF,femelle,3.373,1.69
HIJ95,POOR,8,OMHIY,male,3.903,1.376
HIJ95,POOR,8,VSIVA,male,4.051,1.471
HIJ95,GOOD,1,KMULA,male,5.53,1.826
HIJ95,GOOD,1,LFDRE,male,3.798,1.785
HIJ95,GOOD,1,,,,
HIJ95,GOOD,4,KJGAY,male,3.816,1.619
HIJ95,GOOD,4,PIKDW,femelle,3.762,1.742
HIJ95,GOOD,4,ZFYET,femelle,3.669,1.577
HIJ95,GOOD,4,XOGZP,male,5.82,1.556
HIJ95,GOOD,8,CXIJN,male,5.947,1.789
HIJ95,GOOD,8,IYXNM,femelle,3.528,1.652
HIJ95,GOOD,8,LMXEK,male,5.267,1.589
HIJ95,GOOD,8,ZLABR,male,4.185,1.713
HIJ95,GOOD,8,JLXVF,male,6.361,1.669
HIJ95,GOOD,8,QRMOR,femelle,3.583,1.82
HIJ95,GOOD,8,YKUFM,femelle,3.555,1.808
JM9EQ,POOR,1,,,,
JM9EQ,GOOD,1,SAMTM,male,3.995,1.631
JM9EQ,GOOD,4,PDDFO,male,6.522,1.786
JM9EQ,GOOD,4,OBRSM,male,5.745,1.767
JM9EQ,GOOD,4,IANWL,femelle,3.499,1.772
PRY54,POOR,1,ZDVIX,male,4.168,1.545
PRY54,POOR,1,ZQHWH,male,3.91,1.558
PRY54,POOR,1,VRQLP,male,3.551,1.383
PRY54,POOR,8,WDSCR,femelle,3.201,1.465
PRY54,POOR,8,IPTMK,femelle,3.506,1.573
PRY54,POOR,8,NMQNN,male,3.804,1.452
PRY54,POOR,8,ZQDJV,male,3.957,1.525
PRY54,POOR,8,JXOOX,male,4.014,1.362
PRY54,POOR,8,BYVWS,femelle,3.265,1.444
PRY54,POOR,8,BUGFM,femelle,3.179,1.312
PRY54,GOOD,1,TGJXY,male,5.808,1.865
PRY54,GOOD,1,SWMGJ,femelle,3.717,1.87
PRY54,GOOD,4,ZRZIU,femelle,3.036,1.628
PRY54,GOOD,4,LVAKY,male,4.413,1.799
PRY54,GOOD,8,EJGRA,femelle,3.416,1.479
PRY54,GOOD,8,OCBUN,femelle,3.626,1.555
PRY54,GOOD,8,RUOGA,femelle,3.845,1.996
PRY54,GOOD,8,EYFSE,male,5.063,1.555
PRY54,GOOD,8,KQAGM,femelle,3.675,1.6
PRY54,GOOD,8,WSNDK,male,6.504,1.697
PRY54,GOOD,8,VECUK,male,5.832,1.806
9SOJI,GOOD,8,BPYVA,femelle,3.726,1.704
9SOJI,GOOD,8,ZIOMN,femelle,3.487,1.632
9SOJI,GOOD,8,SCFKQ,femelle,3.661,1.874
9SOJI,GOOD,8,URWUN,femelle,3.149,1.908
9SOJI,GOOD,8,FNOSO,femelle,3.421,1.564
9SOJI,GOOD,8,OCBHK,male,5.486,1.893
ASGL6,GOOD,8,GWHDZ,femelle,3.693,1.762
ASGL6,GOOD,8,FCKBX,femelle,3.542,1.772
ASGL6,GOOD,8,RFKXD,femelle,3.609,1.779
ASGL6,GOOD,8,DWSGR,femelle,3.385,1.647
ASGL6,GOOD,8,FQYTB,femelle,3.695,1.681
ASGL6,GOOD,8,KQNPZ,femelle,3.673,1.938
XD1CM,GOOD,4,KUXUU,male,4.017,1.607
XD1CM,GOOD,4,IYLSB,male,3.747,1.592
XD1CM,GOOD,4,BWYJS,femelle,3.793,1.763
XD1CM,GOOD,4,UFCYH,femelle,3.299,1.924
5X9MO,GOOD,4,MNMUC,femelle,3.363,1.578
5X9MO,GOOD,4,PPDSY,femelle,3.684,1.945
5X9MO,GOOD,4,GYGJM,femelle,3.756,1.872
WVWFO,GOOD,8,VGCAT,male,4.165,1.783
WVWFO,GOOD,8,KRXAL,femelle,3.734,1.644
WVWFO,GOOD,8,LSWBA,male,4.354,1.852
3GJLD,GOOD,8,FNWRC,femelle,3.537,1.798
MNLDO,POOR,4,CUUAR,femelle,3.558,1.777
MNLDO,POOR,4,WASXO,male,3.735,1.852
MNLDO,POOR,4,HQMOC,male,3.436,1.65
MNLDO,POOR,4,DJODI,male,3.027,1.384
MNLDO,POOR,4,IWABR,male,3.783,1.652
MNLDO,POOR,4,DAFIQ,male,4.179,1.609
MNLDO,POOR,4,LFQCJ,femelle,3.442,1.774
MNLDO,POOR,4,BSNEC,male,4.895,1.538
6AXB1,POOR,8,SXRET,femelle,3.102,1.732
6AXB1,POOR,8,CBCWH,femelle,3.166,1.738
6AXB1,POOR,8,AECJY,femelle,3.343,1.487
6AXB1,POOR,8,PBEAU,male,3.699,1.487
C7HLA,GOOD,1,EBMBJ,male,5.676,1.788
ASGL6,GOOD,1,TDOPG,male,4.288,1.724
10O54,POOR,4,WCWMY,femelle,3.35,1.705
10O54,POOR,4,WPVOB,femelle,3.58,1.76
10O54,POOR,4,SPVBT,male,4.021,1.529
10O54,POOR,4,VLZGI,femelle,3.608,1.656
C7HLA,POOR,8,XUBDI,femelle,3.094,1.649
C7HLA,POOR,8,BZHKO,male,4.445,1.589
C7HLA,POOR,8,TGWLW,male,3.589,1.542
C7HLA,POOR,8,EVBBF,male,4.766,1.552
C7HLA,POOR,8,VFTYM,femelle,3.373,1.538
OHOOD,POOR,4,UHAAT,male,3.466,1.607
RJKDW,GOOD,1,LOPUC,femelle,4.086,1.841
MNLDO,POOR,1,HJTHE,femelle,2.862,1.782
7GOK0,POOR,1,YZGHE,femelle,3.51,1.809
3IQJ8,POOR,1,EEYYO,male,3.934,1.573
7GOK0,GOOD,4,RBVZM,male,4.024,1.625
7GOK0,GOOD,4,TSQTF,male,4.069,1.797
MNLDO,POOR,4,TMHAU,male,4.119,1.512
MNLDO,POOR,4,MVYWR,femelle,3.462,1.711
RWONY,POOR,4,IQWSJ,femelle,3.105,1.452
1KX8R,GOOD,1,,,,
NOS2X,GOOD,8,ACPLK,femelle,3.721,1.66
GYY5M,GOOD,8,ALIYL,male,6.311,1.675
GYY5M,GOOD,8,CCRUB,femelle,3.7925,1.795
MNLDO,GOOD,8,CGZFN,femelle,4.0595,2.115
MNLDO,GOOD,8,CLEOR,male,6.2585,1.73
DQQHS,GOOD,8,CSQGI,male,6.3295,1.915
MNLDO,GOOD,8,DHMLQ,femelle,3.87,1.86
L7KAL,GOOD,8,DMKDW,male,5.641,1.805
L7KAL,GOOD,8,EEIUX,male,5.728,1.695
OF2LK,GOOD,8,EGSGX,male,6.45,1.72
NOS2X,GOOD,8,EPPCU,male,4.945,1.645
MNLDO,GOOD,8,EUJON,femelle,4.19,2.06
J2BHD,GOOD,8,EWPPX,male,5.275,1.64
DQQHS,GOOD,8,FBAZZ,femelle,3.695,1.625
J2BHD,GOOD,8,FNYJZ,femelle,3.995,1.72
OF2LK,GOOD,8,FORJU,femelle,4.065,1.725
L7KAL,GOOD,8,FXHEV,femelle,3.845,1.825
DQQHS,GOOD,8,GDRPJ,femelle,3.85,1.785
GYY5M,GOOD,8,GKZMS,male,4.07,1.63
L7KAL,GOOD,8,HASFI,male,6.07,1.755
GYY5M,GOOD,8,HBSIC,male,5.855,1.77
OF2LK,GOOD,8,HKBZM,male,6.58,1.7
NOS2X,GOOD,8,HPJDD,femelle,3.67,1.845
DQQHS,GOOD,8,IEELR,femelle,3.79,1.945
OF2LK,GOOD,8,ILABT,male,5.365,1.845
DQQHS,GOOD,8,INGRT,femelle,3.8,1.97
MNLDO,GOOD,8,IQTGL,male,4.64,1.71
1KX8R,GOOD,8,IRHLO,male,5.805,1.78
RJKDW,GOOD,8,IRWNP,male,5.885,1.835
DQQHS,GOOD,8,IWRVC,male,7.27,1.895
OF2LK,GOOD,8,JOYRC,male,7.16,1.885
L7KAL,GOOD,8,KGTVT,male,6.395,1.905
DQQHS,GOOD,8,KHBWM,femelle,3.57,1.605
RJKDW,GOOD,8,KLPAS,male,6.17,1.655
OF2LK,GOOD,8,LPLPO,femelle,3.665,1.52
NOS2X,GOOD,8,LZWWX,male,3.48,1.755
J2BHD,GOOD,8,LZXJN,femelle,3.89,1.985
J2BHD,GOOD,8,MEFHB,male,5.225,1.75
OF2LK,GOOD,8,MFXNH,femelle,3.845,1.67
L7KAL,GOOD,8,MGDVW,male,5.56,1.63
J2BHD,GOOD,8,MIDYB,male,4.18,1.635
L7KAL,GOOD,8,MPOBN,male,7.255,1.8
MNLDO,GOOD,8,MVIDY,femelle,3.9,1.93
1KX8R,GOOD,8,MWVGQ,femelle,4.075,1.86
1KX8R,GOOD,8,NARKS,femelle,4.025,1.87
OF2LK,GOOD,8,NAYUX,femelle,4.085,2.02
MNLDO,GOOD,8,NTINW,male,7.08,2.12
NOS2X,GOOD,8,OERLD,femelle,3.565,1.85
GYY5M,GOOD,8,OKDID,femelle,3.62,1.855
RJKDW,GOOD,8,OYBXV,femelle,3.9,1.98
1KX8R,GOOD,8,OYWXR,femelle,3.67,1.615
DQQHS,GOOD,8,PDLZV,femelle,3.855,1.865
NOS2X,GOOD,8,PHLQL,male,3.92,1.625
J2BHD,GOOD,8,PWWXJ,femelle,3.56,1.69
1KX8R,GOOD,8,QBNGM,male,5.27,1.845
RJKDW,GOOD,8,QKJWY,femelle,3.825,1.895
RJKDW,GOOD,8,RACDF,femelle,3.99,1.9
GYY5M,GOOD,8,RJKXN,femelle,3.53,1.765
RJKDW,GOOD,8,RQROL,femelle,3.985,1.85
J2BHD,GOOD,8,SVWAG,femelle,4.03,1.86
RJKDW,GOOD,8,SWQNW,male,4.675,1.92
J2BHD,GOOD,8,SZORJ,femelle,3.635,1.815
GYY5M,GOOD,8,TDCNL,femelle,3.465,1.735
L7KAL,GOOD,8,UBNFY,femelle,3.82,1.895
1KX8R,GOOD,8,UDVZC,male,7.235,1.74
1KX8R,GOOD,8,UTOHO,femelle,3.79,1.935
DQQHS,GOOD,8,UUFFW,femelle,3.925,1.865
MNLDO,GOOD,8,UXECO,male,6.865,1.95
MNLDO,GOOD,8,VTFAS,femelle,4.29,2.13
L7KAL,GOOD,8,VWEDZ,male,6.66,1.785
GYY5M,GOOD,8,WZZFS,male,4.59,1.81
1KX8R,GOOD,8,XAXHJ,femelle,3.475,1.75
J2BHD,GOOD,8,XBLZC,femelle,3.975,1.84
RJKDW,GOOD,8,XEDHS,femelle,3.84,1.73
NOS2X,GOOD,8,XXYAF,femelle,3.75,1.74
GYY5M,GOOD,8,YGXTG,femelle,3.69,1.89
NOS2X,GOOD,8,YGZVK,male,6.17,1.95
NOS2X,GOOD,8,YSPNP,male,5.65,1.7
OF2LK,GOOD,8,ZHMES,femelle,4.135,1.865
1KX8R,GOOD,8,ZMUIG,femelle,3.685,1.97
RJKDW,GOOD,8,ZYJAR,male,5.44,1.905
