date_treatment,id_mere,diet,density,boite_petri,Id_adulte,date_adulte,sex,forceps_L,pronotum
03-02-2025,FLC2Y,POOR,4,525,,,,,
03-02-2025,FLC2Y,GOOD,1,526,YOSSU,24-03-2025,male,4.121,1.762
03-02-2025,FLC2Y,GOOD,1,527,GGMCY,26-03-2025,femelle,3.923,1.981
03-02-2025,FLC2Y,GOOD,4,528,MKZAU,31-03-2025,femelle,3.736,2.023
03-02-2025,OF2LK,POOR,1,529,FNNOI,10-04-2025,male,3.981,1.598
03-02-2025,OF2LK,POOR,1,530,XHRXC,07-04-2025,femelle,3.483,1.801
03-02-2025,OF2LK,POOR,4,531,KTJUW,01-04-2025,femelle,3.891,1.896
03-02-2025,OF2LK,POOR,4,531,RRDXD,08-04-2025,male,5.94,1.721
03-02-2025,OF2LK,POOR,4,531,DYKJY,08-04-2025,femelle,3.7,1.729
03-02-2025,OF2LK,POOR,4,532,NHZBW,07-04-2025,male,4.148,1.6
03-02-2025,OF2LK,POOR,4,532,TZEDR,07-04-2025,male,5.041,1.705
03-02-2025,OF2LK,POOR,4,532,VUXQU,10-04-2025,male,3.902,1.636
03-02-2025,OF2LK,POOR,8,533,CTFFH,07-04-2025,male,4.248,1.756
03-02-2025,OF2LK,POOR,8,533,RQOWY,07-04-2025,male,6.178,1.814
03-02-2025,OF2LK,POOR,8,533,KQBJL,14-04-2025,male,4.668,1.532
03-02-2025,OF2LK,GOOD,1,534,HPKUQ,26-03-2025,femelle,3.556,1.706
03-02-2025,OF2LK,GOOD,1,535,HXNZH,24-03-2025,male,6.161,1.903
03-02-2025,OF2LK,GOOD,4,536,QTEJT,25-03-2025,femelle,4.029,1.859
03-02-2025,OF2LK,GOOD,4,536,UTNDS,27-03-2025,femelle,3.821,1.984
03-02-2025,OF2LK,GOOD,4,536,YHINT,31-03-2025,male,5.425,1.998
03-02-2025,OF2LK,GOOD,4,536,JUFAE,31-03-2025,femelle,3.777,1.91
03-02-2025,273G1,POOR,1,538,RHTJM,03-04-2025,femelle,3.589,1.778
03-02-2025,273G1,POOR,1,539,WTLMK,09-04-2025,male,4.27,1.425
03-02-2025,273G1,POOR,4,540,AIGUZ,01-04-2025,femelle,3.656,1.703
03-02-2025,273G1,POOR,4,540,MUDDB,07-04-2025,femelle,3.434,1.496
03-02-2025,273G1,POOR,4,540,NDJLL,08-04-2025,femelle,3.381,1.508
03-02-2025,273G1,POOR,4,540,BZZEJ,10-04-2025,male,4.816,1.533
03-02-2025,273G1,POOR,4,541,WMDJS,03-04-2025,femelle,3.463,1.617
03-02-2025,273G1,POOR,4,541,JICSO,03-04-2025,femelle,3.671,1.449
03-02-2025,273G1,POOR,4,541,NMZXQ,07-04-2025,male,4.353,1.654
03-02-2025,273G1,POOR,4,541,CQXOE,07-04-2025,male,3.781,1.49
03-02-2025,273G1,POOR,8,542,MHTCR,07-04-2025,male,3.685,1.464
03-02-2025,273G1,POOR,8,542,JOMWZ,07-04-2025,femelle,3.083,1.514
03-02-2025,273G1,POOR,8,542,AHHWF,10-04-2025,femelle,3.569,1.54
03-02-2025,273G1,POOR,8,542,EDRRN,14-04-2025,male,3.767,1.365
03-02-2025,273G1,POOR,8,542,RZZHM,14-04-2025,femelle,3.274,1.661
03-02-2025,273G1,POOR,8,542,UHKRQ,14-04-2025,femelle,3.297,1.609
03-02-2025,273G1,POOR,8,543,YJKEO,07-04-2025,male,4.588,1.567
03-02-2025,273G1,POOR,8,543,HJGHE,07-04-2025,male,4.482,1.646
03-02-2025,273G1,POOR,8,543,SRLDU,07-04-2025,femelle,3.576,1.497
03-02-2025,273G1,POOR,8,543,QEXSZ,10-04-2025,femelle,3.588,1.82
03-02-2025,273G1,POOR,8,543,JWRFA,18-04-2025,femelle,3.347,1.458
03-02-2025,273G1,GOOD,1,544,KGMOU,25-03-2025,male,4.071,1.629
03-02-2025,273G1,GOOD,1,545,DCHDE,31-03-2025,male,3.83,1.881
03-02-2025,273G1,GOOD,4,546,VFEQY,24-03-2025,femelle,3.814,1.78
03-02-2025,273G1,GOOD,4,546,AZYLS,24-03-2025,femelle,3.715,1.612
03-02-2025,273G1,GOOD,4,546,UKSWD,24-03-2025,femelle,3.742,1.654
03-02-2025,273G1,GOOD,4,546,EDUSO,26-03-2025,male,4.1,1.671
03-02-2025,273G1,GOOD,4,547,,,,,
03-02-2025,273G1,GOOD,8,548,VCVTO,20-03-2025,femelle,3.506,1.703
03-02-2025,273G1,GOOD,8,548,ZKJEB,20-03-2025,femelle,3.984,1.727
03-02-2025,273G1,GOOD,8,548,LKLSJ,21-03-2025,femelle,3.429,1.638
03-02-2025,273G1,GOOD,8,548,GRAPD,21-03-2025,femelle,3.776,1.555
03-02-2025,273G1,GOOD,8,548,FNPBL,24-03-2025,femelle,3.682,1.738
03-02-2025,273G1,GOOD,8,548,MQVZV,24-03-2025,femelle,3.682,1.766
03-02-2025,273G1,GOOD,8,548,XRJEK,24-03-2025,femelle,3.934,1.825
03-02-2025,273G1,GOOD,8,548,ROKCD,25-03-2025,femelle,3.561,1.821
04-02-2025,A7T6M,POOR,1,550,ISWGP,11-04-2025,femelle,3.372,1.582
04-02-2025,A7T6M,POOR,4,553,HMRVB,14-04-2025,femelle,3.383,1.779
04-02-2025,A7T6M,POOR,8,554,QJNTH,04-04-2025,femelle,3.369,1.584
04-02-2025,A7T6M,POOR,8,554,KQGDQ,30-04-2025,male,3.543,1.617
04-02-2025,A7T6M,POOR,8,555,HAQAF,08-04-2025,femelle,3.595,1.599
04-02-2025,A7T6M,POOR,8,555,YCBOD,21-04-2025,femelle,3.221,1.47
04-02-2025,A7T6M,POOR,8,555,ESMZH,29-04-2025,femelle,3.042,1.555
04-02-2025,A7T6M,GOOD,4,556,GVUMJ,26-03-2025,femelle,3.757,1.963
04-02-2025,A7T6M,GOOD,4,556,PETWA,24-03-2025,femelle,3.74,1.779
04-02-2025,A7T6M,GOOD,4,559,PLNVD,24-03-2025,male,5.507,1.945
04-02-2025,A7T6M,GOOD,4,559,NENVK,26-03-2025,male,4.005,1.781
04-02-2025,A7T6M,GOOD,4,559,ITRCC,27-03-2025,femelle,3.587,1.808
04-02-2025,A7T6M,GOOD,4,559,BUQRP,28-03-2025,femelle,3.601,1.694
04-02-2025,A7T6M,GOOD,4,560,JPHPM,25-03-2025,male,6.419,1.609
04-02-2025,A7T6M,GOOD,4,560,DJFQO,25-03-2025,femelle,3.599,1.697
04-02-2025,A7T6M,GOOD,4,560,OUBXJ,26-03-2025,femelle,3.461,1.567
04-02-2025,C7HLA,POOR,1,562,HAWYF,14-04-2025,male,4.134,1.617
04-02-2025,C7HLA,POOR,1,563,UQTSC,14-04-2025,male,3.854,1.529
04-02-2025,C7HLA,POOR,1,564,,,,,
04-02-2025,C7HLA,POOR,4,565,VMCCC,07-04-2025,femelle,3.207,1.791
04-02-2025,C7HLA,POOR,4,565,ADCYG,11-04-2025,femelle,3.205,1.542
04-02-2025,C7HLA,POOR,8,566,YGXOV,09-04-2025,femelle,3.313,1.733
04-02-2025,C7HLA,POOR,8,566,SWDQZ,14-04-2025,male,4.309,1.74
04-02-2025,C7HLA,POOR,8,566,YEKIP,14-04-2025,femelle,3.427,1.77
04-02-2025,C7HLA,POOR,8,566,YHIRP,21-04-2025,male,4.241,1.577
04-02-2025,C7HLA,POOR,8,566,UZPCF,25-04-2025,male,3.614,1.61
04-02-2025,C7HLA,GOOD,1,567,SZJLS,28-03-2025,male,4.08,1.7
04-02-2025,C7HLA,GOOD,1,568,WOSAA,24-03-2025,femelle,3.571,1.871
04-02-2025,C7HLA,GOOD,4,569,UAJJG,25-03-2025,male,5.344,1.895
04-02-2025,C7HLA,GOOD,4,569,TCQJC,25-03-2025,male,4.33,1.914
04-02-2025,C7HLA,GOOD,4,569,AJPRI,31-03-2025,male,4.294,1.676
04-02-2025,C7HLA,GOOD,8,570,XDIHQ,24-03-2025,femelle,3.681,1.82
04-02-2025,C7HLA,GOOD,8,570,GCYEQ,24-03-2025,femelle,3.512,1.735
04-02-2025,C7HLA,GOOD,8,570,TCKDK,24-03-2025,femelle,3.57,1.948
04-02-2025,C7HLA,GOOD,8,570,FATOG,24-03-2025,femelle,3.64,1.814
04-02-2025,C7HLA,GOOD,8,570,SAPMD,26-03-2025,male,4.41,1.607
04-02-2025,C7HLA,GOOD,8,570,PTZHP,27-03-2025,male,4.421,1.88
04-02-2025,C7HLA,GOOD,8,570,OKLXF,27-03-2025,male,5.418,1.926
04-02-2025,C7HLA,GOOD,8,570,FWVYM,31-03-2025,male,4.1,1.888
04-02-2025,2X5ML,POOR,1,572,SPBKV,16-04-2025,male,3.648,1.794
04-02-2025,2X5ML,POOR,1,573,FCAVM,24-04-2025,femelle,3.131,1.425
04-02-2025,2X5ML,POOR,1,574,,,,,
04-02-2025,2X5ML,POOR,4,575,CAJEF,11-04-2025,femelle,3.486,1.71
04-02-2025,2X5ML,POOR,4,575,FOEVV,21-04-2025,male,3.858,1.664
04-02-2025,2X5ML,POOR,4,576,DUFVE,18-04-2025,femelle,3.449,1.7
04-02-2025,2X5ML,POOR,8,578,FAGBY,14-04-2025,femelle,3.316,1.646
04-02-2025,2X5ML,POOR,8,578,DEFPX,16-04-2025,femelle,3.124,1.473
04-02-2025,2X5ML,POOR,8,578,CWNVO,21-04-2025,male,3.769,1.592
04-02-2025,2X5ML,POOR,8,578,GGWIR,24-04-2025,femelle,3.258,1.74
04-02-2025,2X5ML,POOR,8,578,GLGZZ,28-04-2025,male,3.837,1.561
04-02-2025,2X5ML,POOR,8,579,PXNER,15-04-2025,femelle,3.005,1.656
04-02-2025,2X5ML,POOR,8,579,XVWYB,15-04-2025,femelle,3.263,1.56
04-02-2025,2X5ML,POOR,8,579,VWBMH,18-04-2025,male,3.941,1.619
04-02-2025,2X5ML,GOOD,4,580,KAEIE,25-03-2025,male,4.452,1.755
04-02-2025,2X5ML,GOOD,4,580,GVANE,25-03-2025,femelle,3.515,1.728
04-02-2025,2X5ML,GOOD,1,581,VNYXA,31-03-2025,male,4.124,1.935
04-02-2025,2X5ML,GOOD,4,584,LCGLR,26-03-2025,male,4.041,2.019
04-02-2025,2X5ML,GOOD,4,584,OISAW,28-03-2025,male,5.699,1.901
04-02-2025,2X5ML,GOOD,4,584,XXLLU,28-03-2025,male,6.444,1.923
04-02-2025,2X5ML,GOOD,4,584,QQPXU,31-03-2025,male,3.809,1.817
04-02-2025,2X5ML,GOOD,4,585,SUKSA,28-03-2025,male,5.426,1.752
04-02-2025,2X5ML,GOOD,4,585,RDXXX,28-03-2025,male,4.048,1.866
04-02-2025,2X5ML,GOOD,4,585,RMPRS,01-04-2025,femelle,3.049,1.914
04-02-2025,2X5ML,GOOD,1,586,AHNWT,31-03-2025,male,4.061,1.782
04-02-2025,2X5ML,GOOD,8,587,ECJWM,24-03-2025,femelle,3.617,1.881
04-02-2025,2X5ML,GOOD,8,587,NHHED,24-03-2025,femelle,3.602,1.799
04-02-2025,2X5ML,GOOD,8,587,TBPXU,25-03-2025,femelle,3.642,1.914
04-02-2025,2X5ML,GOOD,8,587,XCCRR,27-03-2025,male,4.41,1.892
04-02-2025,2X5ML,GOOD,8,587,EEUTT,27-03-2025,male,6.526,1.877
04-02-2025,2X5ML,GOOD,8,587,NJIYB,27-03-2025,femelle,3.944,2.03
04-02-2025,2X5ML,GOOD,8,587,TYXLL,31-03-2025,male,6.21,2.048
04-02-2025,2X5ML,GOOD,8,587,RVING,31-03-2025,male,5.077,1.88
04-02-2025,2X5ML,GOOD,8,588,WVSJM,27-03-2025,femelle,3.732,2.02
04-02-2025,2X5ML,GOOD,8,588,BDCCB,28-03-2025,femelle,3.52,1.673
04-02-2025,2X5ML,GOOD,8,588,GCJWA,28-03-2025,femelle,3.555,1.82
04-02-2025,2X5ML,GOOD,8,588,PCDBY,31-03-2025,male,5.791,1.77
04-02-2025,2X5ML,GOOD,8,588,LNISO,31-03-2025,male,4.714,1.771
04-02-2025,2X5ML,GOOD,8,588,FOXRT,01-04-2025,male,3.759,1.81
04-02-2025,1KX8R,POOR,1,589,RZNYL,15-04-2025,femelle,3.51,1.704
04-02-2025,1KX8R,POOR,1,590,FZXDF,15-04-2025,femelle,3.185,1.692
04-02-2025,1KX8R,POOR,4,591,MPIOY,03-04-2025,femelle,3.513,1.493
04-02-2025,1KX8R,POOR,4,591,DQVRN,03-04-2025,femelle,2.62,1.788
04-02-2025,1KX8R,POOR,4,591,ZOSJR,07-04-2025,femelle,3.634,1.88
04-02-2025,1KX8R,POOR,4,591,TNOKI,07-04-2025,femelle,3.231,1.867
04-02-2025,1KX8R,POOR,4,592,YXPVJ,14-04-2025,femelle,3.172,1.746
04-02-2025,1KX8R,POOR,4,592,QKZQJ,21-04-2025,male,3.84,1.696
04-02-2025,1KX8R,POOR,4,592,ZJSSP,21-04-2025,male,4.811,1.787
04-02-2025,1KX8R,POOR,8,593,WIOQM,04-04-2025,femelle,3.483,1.799
04-02-2025,1KX8R,POOR,8,593,TQTGC,04-04-2025,femelle,3.566,1.828
04-02-2025,1KX8R,POOR,8,593,RXZSB,14-04-2025,femelle,3.39,1.674
04-02-2025,1KX8R,POOR,8,593,UWHCB,16-04-2025,femelle,3.247,1.735
04-02-2025,1KX8R,POOR,8,594,UHJSL,17-04-2025,femelle,3.167,1.724
04-02-2025,1KX8R,POOR,8,594,NNACE,21-04-2025,male,3.63,1.561
04-02-2025,1KX8R,POOR,8,594,UVMBV,21-04-2025,male,3.658,1.712
04-02-2025,1KX8R,POOR,8,594,PZPDL,21-04-2025,femelle,3.588,1.737
04-02-2025,1KX8R,GOOD,1,595,MSOIM,26-03-2025,male,7.452,1.954
04-02-2025,1KX8R,GOOD,1,596,MIQIW,25-03-2025,male,4.431,1.73
04-02-2025,1KX8R,GOOD,4,597,CZVNF,24-03-2025,femelle,3.855,1.826
04-02-2025,1KX8R,GOOD,4,597,KIGGW,24-03-2025,femelle,3.623,1.692
04-02-2025,1KX8R,GOOD,4,597,RKRQT,25-03-2025,male,5.416,1.896
04-02-2025,1KX8R,GOOD,4,597,JUHIU,26-03-2025,male,4.938,1.746
04-02-2025,1KX8R,GOOD,4,598,VWKTV,24-03-2025,femelle,3.525,1.866
04-02-2025,1KX8R,GOOD,4,598,ZNVEC,24-03-2025,femelle,3.414,1.919
04-02-2025,1KX8R,GOOD,4,598,QYOZV,24-03-2025,femelle,3.566,1.72
04-02-2025,1KX8R,GOOD,4,598,DXXLC,24-03-2025,male,5.606,1.746
04-02-2025,1KX8R,GOOD,4,599,WWADX,31-03-2025,male,4.235,1.764
04-02-2025,1KX8R,GOOD,4,599,BALIR,31-03-2025,femelle,3.83,1.805
04-02-2025,1KX8R,GOOD,8,600,ZJZKL,24-03-2025,femelle,3.468,1.676
04-02-2025,1KX8R,GOOD,8,600,AEIRN,24-03-2025,femelle,3.588,1.71
04-02-2025,1KX8R,GOOD,8,600,QRPJT,25-03-2025,male,4.253,1.771
04-02-2025,1KX8R,GOOD,8,600,XQZBL,26-03-2025,male,7.337,1.824
04-02-2025,1KX8R,GOOD,8,600,ZWCHZ,27-03-2025,male,6.528,1.963
04-02-2025,1KX8R,GOOD,8,600,CVYEQ,27-03-2025,male,5.616,1.627
04-02-2025,1KX8R,GOOD,8,600,CMUNR,27-03-2025,male,5.36,1.664
04-02-2025,1KX8R,GOOD,8,600,ONVZA,31-03-2025,male,5.484,1.664
04-02-2025,LSG0V,POOR,1,602,,,,,
04-02-2025,LSG0V,POOR,8,603,EFPMR,03-04-2025,male,3.897,1.57
04-02-2025,LSG0V,POOR,8,603,PBKZM,07-04-2025,male,3.691,1.468
04-02-2025,LSG0V,POOR,8,603,XUODT,10-04-2025,femelle,3.237,1.616
04-02-2025,LSG0V,GOOD,1,604,VEIJT,31-03-2025,male,3.42,1.723
04-02-2025,LZBDO,GOOD,8,605,SEZQX,21-03-2025,femelle,3.635,1.867
04-02-2025,LZBDO,GOOD,8,605,CQRRA,24-03-2025,male,4.036,1.778
04-02-2025,LZBDO,GOOD,8,605,EXMWE,24-03-2025,male,3.875,1.618
04-02-2025,LZBDO,GOOD,8,605,SOJCT,26-03-2025,male,4.19,1.654
04-02-2025,LZBDO,GOOD,8,605,JSLLN,26-03-2025,male,5.475,1.61
04-02-2025,LZBDO,GOOD,8,605,VBAAE,27-03-2025,male,3.559,1.44
04-02-2025,LZBDO,POOR,1,606,CKJIJ,14-04-2025,male,3.876,1.434
04-02-2025,LZBDO,POOR,1,607,,,,,
04-02-2025,LZBDO,POOR,1,608,,,,,
04-02-2025,LZBDO,POOR,4,609,IKQQQ,07-04-2025,male,4.61,1.73
04-02-2025,LZBDO,POOR,4,609,IQKYZ,07-04-2025,male,4.298,1.703
04-02-2025,LZBDO,POOR,4,609,XTVIH,07-04-2025,femelle,3.473,1.761
04-02-2025,LZBDO,POOR,4,609,KDZHS,07-04-2025,femelle,3.043,1.749
04-02-2025,LZBDO,POOR,4,610,OOTXS,07-04-2025,femelle,3.322,1.643
04-02-2025,LZBDO,POOR,4,610,FUANX,07-04-2025,femelle,3.596,1.767
04-02-2025,LZBDO,POOR,4,610,TIHZO,10-04-2025,male,3.561,1.581
04-02-2025,LZBDO,POOR,8,611,UERQO,04-04-2025,male,5.578,1.724
04-02-2025,LZBDO,POOR,8,611,MWCXI,07-04-2025,femelle,3.716,1.726
04-02-2025,LZBDO,POOR,8,611,BBLZJ,08-04-2025,femelle,3.506,1.663
04-02-2025,LZBDO,POOR,8,611,TDPHR,14-04-2025,male,3.594,1.673
04-02-2025,LZBDO,POOR,8,611,RPQZO,17-04-2025,male,4.797,1.818
04-02-2025,LZBDO,POOR,8,611,YLHTO,17-04-2025,femelle,3.531,1.863
04-02-2025,LZBDO,GOOD,1,612,QLKKM,01-04-2025,male,5.567,1.722
04-02-2025,LZBDO,GOOD,1,613,WCARI,31-03-2025,male,4.962,1.731
04-02-2025,LZBDO,GOOD,1,614,ZECSS,31-03-2025,male,3.911,1.764
04-02-2025,LZBDO,GOOD,4,615,YRQAT,27-03-2025,femelle,4.013,2.07
04-02-2025,LZBDO,GOOD,4,615,JGIQJ,27-03-2025,femelle,3.942,1.917
04-02-2025,LZBDO,GOOD,4,615,TJYYM,28-03-2025,femelle,3.767,1.956
04-02-2025,LZBDO,GOOD,4,615,ILPIW,31-03-2025,male,6.152,1.862
04-02-2025,LZBDO,GOOD,8,617,LFAXT,25-03-2025,femelle,3.603,1.83
04-02-2025,LZBDO,GOOD,8,617,WEKIE,27-03-2025,male,6.264,1.838
04-02-2025,LZBDO,GOOD,8,617,HWSCK,27-03-2025,male,6.068,1.734
04-02-2025,LZBDO,GOOD,8,617,KWZWC,28-03-2025,male,6.382,1.618
04-02-2025,LZBDO,GOOD,8,617,SFQYQ,31-03-2025,femelle,3.489,1.899
04-02-2025,LZBDO,GOOD,8,617,KGYXE,31-03-2025,femelle,3.686,1.844
04-02-2025,WV8L1,POOR,1,618,RXTTK,09-04-2025,male,3.788,1.609
04-02-2025,WV8L1,POOR,1,619,,,,,
04-02-2025,WV8L1,POOR,1,620,,,,,
04-02-2025,WV8L1,POOR,4,622,SZDPQ,07-04-2025,male,4.955,1.775
04-02-2025,WV8L1,POOR,4,622,FERSJ,07-04-2025,male,3.806,1.412
04-02-2025,WV8L1,POOR,4,623,SFZVA,07-04-2025,male,4.333,1.664
04-02-2025,WV8L1,POOR,4,623,TWRRB,07-04-2025,femelle,3.286,1.824
04-02-2025,WV8L1,POOR,4,623,CABLN,10-04-2025,male,3.692,1.633
04-02-2025,WV8L1,POOR,4,624,ZEFVJ,14-04-2025,femelle,3.32,1.908
04-02-2025,WV8L1,POOR,4,624,JHWXJ,14-04-2025,femelle,3.387,1.665
04-02-2025,WV8L1,POOR,4,624,QFLUT,14-04-2025,femelle,3.321,1.625
04-02-2025,WV8L1,POOR,4,625,JTFBY,15-04-2025,male,4.138,1.658
04-02-2025,WV8L1,POOR,4,626,KKCEX,17-04-2025,male,4.171,1.636
04-02-2025,WV8L1,POOR,8,627,SYNDQ,07-04-2025,femelle,3.266,1.622
04-02-2025,WV8L1,POOR,8,627,GEEYI,10-04-2025,male,3.562,1.441
04-02-2025,WV8L1,POOR,8,627,KKUFF,10-04-2025,male,4.05,1.561
04-02-2025,WV8L1,POOR,8,627,WEIKC,21-04-2025,male,3.675,1.492
04-02-2025,WV8L1,POOR,8,627,JHDIB,21-04-2025,femelle,3.395,1.597
04-02-2025,WV8L1,POOR,8,628,QLNGJ,14-04-2025,male,4.056,1.705
04-02-2025,WV8L1,POOR,8,628,BYINX,22-04-2025,femelle,3.541,1.658
04-02-2025,WV8L1,GOOD,1,630,QHZCY,24-03-2025,male,4.175,1.879
04-02-2025,WV8L1,GOOD,1,631,OXQUJ,24-03-2025,femelle,3.844,1.845
04-02-2025,WV8L1,GOOD,1,632,WTYSM,02-04-2025,male,5.259,1.969
04-02-2025,WV8L1,GOOD,1,633,,,,,
04-02-2025,WV8L1,GOOD,4,635,ZKUJW,24-03-2025,femelle,3.678,1.924
04-02-2025,WV8L1,GOOD,4,635,QRKRW,25-03-2025,femelle,3.671,1.934
04-02-2025,WV8L1,GOOD,4,635,EIGCH,24-03-2025,male,4.227,1.745
04-02-2025,WV8L1,GOOD,4,635,OEPIG,24-03-2025,male,4.412,1.757
04-02-2025,WV8L1,GOOD,4,636,LWLKU,24-03-2025,femelle,3.785,1.906
04-02-2025,WV8L1,GOOD,4,636,FOFOY,24-03-2025,femelle,3.67,1.742
04-02-2025,WV8L1,GOOD,4,636,TOFCG,24-03-2025,femelle,3.633,1.893
04-02-2025,WV8L1,GOOD,4,637,SAWHC,25-03-2025,male,6.815,1.539
04-02-2025,WV8L1,GOOD,4,637,CERZP,25-03-2025,femelle,3.861,1.692
04-02-2025,WV8L1,GOOD,4,637,IARXY,28-03-2025,male,6.297,1.879
04-02-2025,WV8L1,GOOD,4,638,ZOZJO,25-03-2025,male,5.16,1.802
04-02-2025,WV8L1,GOOD,4,638,RGOLQ,25-03-2025,male,4.35,1.949
04-02-2025,WV8L1,GOOD,4,638,JNFTX,27-03-2025,male,4.213,1.717
04-02-2025,WV8L1,GOOD,4,638,UUIVR,28-03-2025,male,5.855,1.886
04-02-2025,WV8L1,GOOD,8,639,IHPDV,24-03-2025,male,6.906,1.794
04-02-2025,WV8L1,GOOD,8,639,TECCR,24-03-2025,femelle,3.286,1.827
04-02-2025,WV8L1,GOOD,8,639,CKIVW,24-03-2025,femelle,3.634,1.777
04-02-2025,WV8L1,GOOD,8,639,ZPNPA,24-03-2025,femelle,3.583,1.913
04-02-2025,WV8L1,GOOD,8,639,AAVFY,24-03-2025,male,7.252,1.889
04-02-2025,WV8L1,GOOD,8,639,LFGTI,24-03-2025,male,5.422,1.862
04-02-2025,WV8L1,GOOD,8,639,VZUTK,26-03-2025,male,6.237,1.721
04-02-2025,WV8L1,GOOD,8,639,WOEDS,31-03-2025,male,6.605,1.869
04-02-2025,WV8L1,GOOD,8,640,ATGJD,24-03-2025,male,5.333,1.795
04-02-2025,WV8L1,GOOD,8,640,PQGJY,24-03-2025,male,4.979,1.842
04-02-2025,WV8L1,GOOD,8,640,JFQZC,24-03-2025,male,7.058,1.655
04-02-2025,WV8L1,GOOD,8,640,UTICM,24-03-2025,male,4.442,1.826
04-02-2025,WV8L1,GOOD,8,640,OVZAW,24-03-2025,femelle,3.598,1.913
04-02-2025,WV8L1,GOOD,8,640,QMTKK,25-03-2025,male,6.526,1.875
04-02-2025,WV8L1,GOOD,8,640,JLAUL,26-03-2025,femelle,3.517,1.599
04-02-2025,WV8L1,GOOD,4,641,TIGEQ,24-03-2025,femelle,3.605,1.751
04-02-2025,WV8L1,GOOD,4,641,APDPN,28-03-2025,male,5.186,1.803
04-02-2025,7GOK0,POOR,1,642,DJFKN,09-04-2025,femelle,3.274,1.584
04-02-2025,7GOK0,POOR,1,643,HFXQZ,11-04-2025,femelle,3.047,1.493
04-02-2025,7GOK0,POOR,1,644,IPDRY,07-04-2025,femelle,3.127,1.678
04-02-2025,7GOK0,POOR,4,645,HHKDC,03-04-2025,male,4.183,1.546
04-02-2025,7GOK0,POOR,4,645,VMKKC,07-04-2025,femelle,3.177,1.659
04-02-2025,7GOK0,POOR,4,646,QRZNB,08-04-2025,male,5.869,1.666
04-02-2025,7GOK0,POOR,4,646,QZARB,08-04-2025,femelle,3.448,1.731
04-02-2025,7GOK0,POOR,4,646,VAPOH,14-04-2025,femelle,3.197,1.77
04-02-2025,7GOK0,POOR,4,646,MRVNP,14-04-2025,femelle,3.343,1.668
04-02-2025,7GOK0,POOR,8,647,MTEIX,04-04-2025,femelle,3.014,1.349
04-02-2025,7GOK0,POOR,8,647,XWTSR,08-04-2025,femelle,3.278,1.641
04-02-2025,7GOK0,POOR,8,647,XQVZR,08-04-2025,femelle,3.382,1.689
04-02-2025,7GOK0,POOR,8,647,UPCMK,10-04-2025,femelle,3.256,1.712
04-02-2025,7GOK0,POOR,8,647,QKVLU,10-04-2025,male,4.517,1.543
04-02-2025,7GOK0,POOR,8,647,DPDVV,17-04-2025,femelle,3.181,1.53
04-02-2025,7GOK0,POOR,8,648,TBAAR,08-04-2025,femelle,3.281,1.51
04-02-2025,7GOK0,POOR,8,648,QJBAP,10-04-2025,male,3.676,1.491
04-02-2025,7GOK0,POOR,8,648,ZJUEO,21-04-2025,male,3.6,1.526
04-02-2025,7GOK0,GOOD,1,649,FCVDP,08-04-2025,femelle,3.706,1.518
04-02-2025,7GOK0,GOOD,1,650,OTEPF,25-03-2025,femelle,3.964,1.907
04-02-2025,7GOK0,GOOD,1,651,LULDW,31-03-2025,male,5.596,1.829
04-02-2025,7GOK0,GOOD,4,652,RISMD,26-03-2025,femelle,3.778,1.848
04-02-2025,7GOK0,GOOD,4,652,NHPFG,31-03-2025,male,6.253,1.841
04-02-2025,7GOK0,GOOD,4,652,ZZAEH,31-03-2025,male,6.089,1.884
04-02-2025,7GOK0,GOOD,4,652,TPFND,31-03-2025,femelle,3.449,1.955
04-02-2025,7GOK0,GOOD,8,653,KQINI,21-03-2025,femelle,3.565,1.692
04-02-2025,7GOK0,GOOD,8,653,ZKTFE,21-03-2025,femelle,3.428,1.76
04-02-2025,7GOK0,GOOD,8,653,GHKTO,24-03-2025,femelle,3.585,1.635
04-02-2025,7GOK0,GOOD,8,653,TVSJH,24-03-2025,femelle,3.365,1.532
04-02-2025,7GOK0,GOOD,8,653,VDNPX,24-03-2025,femelle,3.407,1.655
04-02-2025,7GOK0,GOOD,8,653,BCJXS,24-03-2025,male,5.96,1.798
04-02-2025,7GOK0,GOOD,8,653,EJXOX,24-03-2025,male,4.371,1.673
04-02-2025,7GOK0,GOOD,8,653,DZLBB,26-03-2025,femelle,3.114,1.599
04-02-2025,7GOK0,GOOD,8,654,HRZSC,24-03-2025,femelle,3.423,1.739
04-02-2025,7GOK0,GOOD,8,654,OADQF,24-03-2025,femelle,3.597,1.832
04-02-2025,7GOK0,GOOD,8,654,GEINJ,24-03-2025,femelle,3.519,1.813
04-02-2025,7GOK0,GOOD,8,654,CCDWH,24-03-2025,male,4.489,1.766
04-02-2025,7GOK0,GOOD,8,654,SXCPI,25-03-2025,male,5.862,1.697
04-02-2025,7GOK0,GOOD,8,654,VHWUL,25-03-2025,male,4.406,1.677
04-02-2025,7GOK0,GOOD,8,654,JXSCL,31-03-2025,male,3.685,1.55
04-02-2025,OZHM8,POOR,1,655,,,,,
04-02-2025,FIBV0,POOR,1,656,CXDRL,08-04-2025,femelle,3.576,1.855
04-02-2025,FIBV0,POOR,1,657,SPYPD,10-04-2025,male,4.101,1.694
04-02-2025,FIBV0,POOR,1,658,SWERW,10-04-2025,femelle,3.519,1.671
